seed_id,seed_emotion,seed_text,target_emotion,opposite_emotion,layer,steering_mode,alpha_g,alpha_r,generated_text,delta_norm,hidden_norm,delta_over_hidden,hook_calls,hook_prefill_calls,hook_decode_calls,hook_applied_calls
seed_sadness,sadness,The old photographs reminded me of everything I had lost and would never get back.,anticipation,surprise,13,last_token,5.0,3.0,"The old photographs brought back a bittersweet ache, a poignant reminder of all the memories I'd left behind, and the pieces of my heart that I'd never be able",5.83094596862793,7.71875,0.755426198364752,48,1,47,48
seed_disgust,disgust,The smell from the bin was overwhelming and the sight of it made my stomach turn.,anticipation,surprise,13,last_token,5.0,3.0,"The putrid stench emanating from the overflowing trash can was a stark reminder of the overwhelming stench that had taken over the space, its pungent aroma clinging to every corner, a stark contrast to the otherwise serene atmosphere.",5.83094596862793,7.5625,0.7710341776698089,48,1,47,48
seed_anger,anger,He broke his word again and I am absolutely fed up with being taken for granted.,anticipation,surprise,13,last_token,5.0,3.0,"I feel like I've been constantly let down by his repeated broken promises, and the truth is, I've had enough of being consistently disrespected and disregarded.",5.83094596862793,7.59375,0.7678611975147891,48,1,47,48
seed_anticipation,anticipation,The results are due tomorrow and I keep checking my email every few minutes.,anticipation,surprise,13,last_token,5.0,3.0,"I find myself constantly refreshing my inbox, anxually waiting for the moment when I'll finally see the results, my anticipation building with each passing minute.",5.83094596862793,7.28125,0.8008166137171405,48,1,47,48
seed_joy,joy,Today was a wonderful day. Everything went smoothly and I felt genuinely happy.,anticipation,surprise,13,completion_tokens,-5.0,3.0,"Today was a day filled with serenity and joy, where every moment felt effortless and carefree. The world seemed to align perfectly with my heart's desires, and I was met with a sense of contentment and happiness that felt truly authentic.",5.830957889556885,7.15625,0.8148063426455036,54,1,53,53
seed_trust,trust,She has always kept her promises and I know she will come through for me again.,anticipation,surprise,13,completion_tokens,-5.0,3.0,"I have unwavering faith in her reliability, knowing that she has consistently demonstrated a commitment to her word and will undoubtedly be there for me in times of need.",5.830957889556885,7.3125,0.7973959507086338,54,1,53,53
seed_fear,fear,Walking alone through the dark alley I felt a cold shiver run down my spine.,anticipation,surprise,13,completion_tokens,-5.0,3.0,"As I stepped into the desolate alley, the darkness swallowed me whole, and an icy dread seeped into my bones, its chill coursing through me like a whispered secret, leaving a trail of gooseflesh in its wake.",5.830957889556885,7.40625,0.7873023310794106,54,1,53,53
seed_surprise,surprise,I opened the door and could not believe what was waiting for me on the other side.,anticipation,surprise,13,completion_tokens,-5.0,3.0,"As I pushed open the creaky door, a mix of trepidation and wonder washed over me, and I stood frozen in anticipation, my heart racing with the possibility of what secrets lay hidden beyond the threshold, and what revelations awaited me in the unknown.",5.830957889556885,7.21875,0.8077517422762784,54,1,53,53
seed_sadness,sadness,The old photographs reminded me of everything I had lost and would never get back.,anticipation,surprise,13,completion_tokens,-5.0,3.0,"The old photographs stood as haunting reminders of what I had cherished and what I had lost, forever suspended in a bittersweet nostalgia that threatened to consume me whole, yet ultimately left me with only the ache of longing.",5.830957889556885,7.71875,0.7554277427766004,51,1,50,50
seed_disgust,disgust,The smell from the bin was overwhelming and the sight of it made my stomach turn.,anticipation,surprise,13,completion_tokens,-5.0,3.0,"The putrid stench emanating from the overflowing dumpster was suffocating, its noxious fumes threatening to consume me whole, while the grotesque sight of rotting waste before me churned my stomach into a churning vortex of nausea.",5.830957889556885,7.5625,0.771035753990993,51,1,50,50
seed_anger,anger,He broke his word again and I am absolutely fed up with being taken for granted.,anticipation,surprise,13,completion_tokens,-5.0,3.0,"He has consistently demonstrated a lack of integrity and respect for me, and I am exhausted from being constantly disregarded and disrespected, as his actions have repeatedly fallen short of his promises, leaving me feeling betrayed and unvalued.",5.830957889556885,7.59375,0.7678627673490548,51,1,50,50
seed_anticipation,anticipation,The results are due tomorrow and I keep checking my email every few minutes.,anticipation,surprise,13,completion_tokens,-5.0,3.0,"I'm constantly refreshing my inbox, my anxiety spiking with each passing minute, as the weight of the deadline bears down on me - the results, a constant reminder of the unknown, taunt me with their silence.",5.830957889556885,7.28125,0.8008182509262675,51,1,50,50
seed_joy,joy,Today was a wonderful day. Everything went smoothly and I felt genuinely happy.,anticipation,surprise,13,completion_tokens,-3.0,-3.0,"Today was a truly exceptional day, one that exceeded my expectations in every way. The sense of contentment I felt was palpable, and I couldn't help but feel a deep sense of gratitude for the simple joys that made it so special. Yet, as I reflect on it now, I'm left wondering if it was truly as perfect as I remember it, or if it was just a fleeting moment of happiness that I'm clinging to for dear life.",4.242636203765869,7.15625,0.5928574607882438,93,1,92,92
seed_trust,trust,She has always kept her promises and I know she will come through for me again.,anticipation,surprise,13,completion_tokens,-3.0,-3.0,"I have every confidence in her reliability, and I'm certain that no matter what, she'll be there for me when I need her, just as she always has been.",4.242636203765869,7.3125,0.5801895663269565,93,1,92,92
seed_fear,fear,Walking alone through the dark alley I felt a cold shiver run down my spine.,anticipation,surprise,13,completion_tokens,-3.0,-3.0,"As I stepped into the desolate alley, the darkness seemed to swallow me whole, and a chill crept up my spine, making my skin crawl with an unsettling sense of unease that lingered long after the shadows had seemed to move and twist around me.",4.242636203765869,7.40625,0.5728453946012988,93,1,92,92
seed_surprise,surprise,I opened the door and could not believe what was waiting for me on the other side.,anticipation,surprise,13,completion_tokens,-3.0,-3.0,"Welcome to the reality you've been dreading, yet secretly craving.",4.242636203765869,7.21875,0.587724495759774,93,1,92,92
seed_sadness,sadness,The old photographs reminded me of everything I had lost and would never get back.,anticipation,surprise,13,completion_tokens,-3.0,-3.0,"The old photographs stared back at me, a haunting reminder of all that I've left behind, forever frozen in time, and irretrievable, a bittersweet nostalgia that still lingers, a constant ache in my heart.",4.242636203765869,7.71875,0.5496532733623798,100,1,99,99
seed_disgust,disgust,The smell from the bin was overwhelming and the sight of it made my stomach turn.,anticipation,surprise,13,completion_tokens,-3.0,-3.0,"The putrid stench from the trash can was suffocating, and the grotesque sight of it made my stomach churn with disgust, leaving me feeling queasy and repulsed.",4.242636203765869,7.5625,0.5610097459525116,100,1,99,99
seed_anger,anger,He broke his word again and I am absolutely fed up with being taken for granted.,anticipation,surprise,13,completion_tokens,-3.0,-3.0,"He's consistently shown me that his promises mean nothing to him, and I'm at a breaking point with being constantly disrespected and disregarded, making me feel like I'm nothing more than an afterthought in his life.",4.242636203765869,7.59375,0.5587010638704025,100,1,99,99
seed_anticipation,anticipation,The results are due tomorrow and I keep checking my email every few minutes.,anticipation,surprise,13,completion_tokens,-3.0,-3.0,"I'm stuck in this never-ending cycle of anxiety, constantly refreshing my inbox in the hopes of finding some sort of reprieve, but the constant reminders of the looming deadline only seem to intensify my stress, leaving me feeling like I'm stuck in a never-ending loop of anticipation, waiting for the results that are supposed to be delivered tomorrow, yet somehow, I just can't seem to tear myself away from the screen, compulsively checking my email every few minutes, as if the answer will magically",4.242636203765869,7.28125,0.5826796503026086,100,1,99,99
seed_joy,joy,Today was a wonderful day. Everything went smoothly and I felt genuinely happy.,anticipation,surprise,13,completion_tokens,-3.0,3.0,"Today was a truly unforgettable day, filled with a sense of serenity and contentment that I've been craving for a long time. Every moment unfolded with ease and joy, and I felt an overwhelming sense of peace and happiness that seemed to radiate from within me, touching every aspect of my life.",4.242645263671875,7.15625,0.59285872680131,62,1,61,61
