source_id,base_text,target_emotion,opposite_emotion,layer,steering_mode,alpha_g,alpha_r,generated_text,delta_norm,hidden_norm,delta_over_hidden,hook_calls,hook_prefill_calls,hook_decode_calls,hook_applied_calls
dd_test_180_0,"I'm very sorry , sir . My car has broken down .  Sorry to hear that . Can we do anything about it ?  I'm afraid not .  Then I have to call another taxi , or I'll be late .",anger,fear,13,completion_tokens,-3.0,8.0,"I'm so sorry, I'm stuck! My car broke down on you! I'm already running late! Can't you see, I'm wasting your time?! I'm going to be late for my appointment, I'm going to be late for my meeting, I",8.5440006256,7.125,1.1991579825,60,1,59,59
dd_test_726_0,"Hello , Tom . Where are you heading for ?  I am going to a movie theater . You know there is a new action film produced by Hollywood . A thriller , really .  Another terror film ? There is too much terror and violence in the films . Do you like seeing such a picture ?  I don't really like seeing bloody frames , but I appreciate the lifelike frames simulated with the highly skillful special effects .",anger,fear,13,completion_tokens,-3.0,8.0,"Ugh, what's wrong with you, Tom? I'm going to the movie theater to watch the latest Hollywood film! I'm going to go see it, but I'm still fuming about it! It's a mindless action movie,",8.5440006256,7.3125,1.168410342,60,1,59,59
dd_test_822_0,"Lee , I'm going to get married next month .  Good news ! And congratulations !  You are invited to my wedding .  Thank you . I'll certainly be there .",anger,fear,13,completion_tokens,-3.0,8.0,"You're the first person I'm telling, Lee! I'm getting married next month and I'm still fuming about it! I'm going to make sure you're there to witness it! You're the only one I'm inviting! I'm still not going to",8.5440006256,7.15625,1.1939214848,60,1,59,59
dd_test_180_0,"I'm very sorry , sir . My car has broken down .  Sorry to hear that . Can we do anything about it ?  I'm afraid not .  Then I have to call another taxi , or I'll be late .",anger,fear,13,completion_tokens,3.0,-8.0,"Here's a revised version of the conversation, taking into account a more polite and considerate tone: ""Hello, I'm so sorry to say that my car has unfortunately broken down. I appreciate your understanding, but I'm not sure if you could help me with anything. If not, I'll",8.5440006256,7.125,1.1991579825,60,1,59,59
dd_test_726_0,"Hello , Tom . Where are you heading for ?  I am going to a movie theater . You know there is a new action film produced by Hollywood . A thriller , really .  Another terror film ? There is too much terror and violence in the films . Do you like seeing such a picture ?  I don't really like seeing bloody frames , but I appreciate the lifelike frames simulated with the highly skillful special effects .",anger,fear,13,completion_tokens,3.0,-8.0,"Hi, Tom. I was wondering where you are headed today. I'm actually planning to catch a movie at the cinema. I've heard there's a new Hollywood film that's just been released, and I",8.5440006256,7.3125,1.168410342,60,1,59,59
dd_test_822_0,"Lee , I'm going to get married next month .  Good news ! And congratulations !  You are invited to my wedding .  Thank you . I'll certainly be there .",anger,fear,13,completion_tokens,3.0,-8.0,"A warm and inviting tone: ""Hi Lee, I'm excited to share some happy news with you - I'm getting married next month. I'd love to have you join me on this special day.",8.5440006256,7.15625,1.1939214848,60,1,59,59
dd_test_180_0,"I'm very sorry , sir . My car has broken down .  Sorry to hear that . Can we do anything about it ?  I'm afraid not .  Then I have to call another taxi , or I'll be late .",anger,fear,13,completion_tokens,3.0,-5.0,"I'm really sorry, sir. Unfortunately, my car has broken down. I'm a bit worried about being late, but I was wondering if there's anything we could do to help me get to my destination safely. If",5.8309497833,7.125,0.8183789170000001,60,1,59,59
dd_test_726_0,"Hello , Tom . Where are you heading for ?  I am going to a movie theater . You know there is a new action film produced by Hollywood . A thriller , really .  Another terror film ? There is too much terror and violence in the films . Do you like seeing such a picture ?  I don't really like seeing bloody frames , but I appreciate the lifelike frames simulated with the highly skillful special effects .",anger,fear,13,completion_tokens,3.0,-5.0,"Hi Tom, I'm actually heading out to the movies. I've heard there's a new action film from Hollywood that I'm interested in checking out. I've heard it's a thrilling one, but I'm not",5.8309497833,7.3125,0.7973948422,60,1,59,59
dd_test_822_0,"Lee , I'm going to get married next month .  Good news ! And congratulations !  You are invited to my wedding .  Thank you . I'll certainly be there .",anger,fear,13,completion_tokens,3.0,-5.0,"Hey Lee, I'm excited to share some wonderful news with you - I'm getting married next month. I'd love to have you join me on this special day. You're invited to my wedding, and I",5.8309497833,7.15625,0.8148052099,60,1,59,59
dd_test_180_0,"I'm very sorry , sir . My car has broken down .  Sorry to hear that . Can we do anything about it ?  I'm afraid not .  Then I have to call another taxi , or I'll be late .",anger,fear,13,completion_tokens,3.0,5.0,"Ugh, my car has broken down. I'm so frustrated. I'm going to be late because of this. Can't you do something about it? I'm stuck with a broken-down car and now I'm going to be",5.830953598,7.125,0.8183794524,60,1,59,59
dd_test_726_0,"Hello , Tom . Where are you heading for ?  I am going to a movie theater . You know there is a new action film produced by Hollywood . A thriller , really .  Another terror film ? There is too much terror and violence in the films . Do you like seeing such a picture ?  I don't really like seeing bloody frames , but I appreciate the lifelike frames simulated with the highly skillful special effects .",anger,fear,13,completion_tokens,3.0,5.0,"Hey Tom, I'm heading to the movie theater to watch the new Hollywood thriller. They're releasing a new action film that's supposed to be a real nail-biter. Another mindless, gory film with too much violence and",5.830953598,7.3125,0.7973953638,60,1,59,59
dd_test_822_0,"Lee , I'm going to get married next month .  Good news ! And congratulations !  You are invited to my wedding .  Thank you . I'll certainly be there .",anger,fear,13,completion_tokens,3.0,5.0,"Lee, I'm getting married next month and I'm still fuming about it. You're invited to my wedding, but don't think you're getting off that easy. I'll be there, and you're coming too",5.830953598,7.15625,0.8148057430000001,60,1,59,59
dd_test_180_0,"I'm very sorry , sir . My car has broken down .  Sorry to hear that . Can we do anything about it ?  I'm afraid not .  Then I have to call another taxi , or I'll be late .",anger,fear,13,completion_tokens,3.0,8.0,"Ugh, my car broke down. I'm so sorry, sir. I'm already going to be late. Can't you do something about it? I'm going to have to call another taxi. I'm going to be late",8.544005394,7.125,1.1991586518,60,1,59,59
dd_test_726_0,"Hello , Tom . Where are you heading for ?  I am going to a movie theater . You know there is a new action film produced by Hollywood . A thriller , really .  Another terror film ? There is too much terror and violence in the films . Do you like seeing such a picture ?  I don't really like seeing bloody frames , but I appreciate the lifelike frames simulated with the highly skillful special effects .",anger,fear,13,completion_tokens,3.0,8.0,"Ugh, I'm going to the movie theater to see the new action film. They're releasing a new thriller, another mindless terror film. Can't they make something original for once? I'm sick of all the violence and",8.544005394,7.3125,1.168410994,60,1,59,59
dd_test_822_0,"Lee , I'm going to get married next month .  Good news ! And congratulations !  You are invited to my wedding .  Thank you . I'll certainly be there .",anger,fear,13,completion_tokens,3.0,8.0,"Lee, I'm getting married next month and I'm still fuming that I have to deal with this.  You're invited to my wedding, but don't think I'm going to be all smiles about it.  You're",8.544005394,7.15625,1.1939221511,60,1,59,59
dd_test_180_0,"I'm very sorry , sir . My car has broken down .  Sorry to hear that . Can we do anything about it ?  I'm afraid not .  Then I have to call another taxi , or I'll be late .",anger,fear,13,completion_tokens,5.0,-8.0,"Here's a revised version of the conversation: I'm really sorry, sir. Unfortunately, my car has unfortunately experienced some trouble, but I was wondering if you could help me.",9.4339771271,7.125,1.3240669652000001,60,1,59,59
dd_test_726_0,"Hello , Tom . Where are you heading for ?  I am going to a movie theater . You know there is a new action film produced by Hollywood . A thriller , really .  Another terror film ? There is too much terror and violence in the films . Do you like seeing such a picture ?  I don't really like seeing bloody frames , but I appreciate the lifelike frames simulated with the highly skillful special effects .",anger,fear,13,completion_tokens,5.0,-8.0,"Hi, Tom, I was wondering where you are headed today. I'm actually planning to catch a movie at the cinema. I heard there's a new action film from Hollywood that I thought it might be worth checking out. I've",9.4339771271,7.3125,1.2901165302,60,1,59,59
dd_test_822_0,"Lee , I'm going to get married next month .  Good news ! And congratulations !  You are invited to my wedding .  Thank you . I'll certainly be there .",anger,fear,13,completion_tokens,5.0,-8.0,"Here are a I have a few options to rephrase the message to make it more personal and considerate, but I would like to start with a gentle and warm message: Here's a gentle and friendly message: ""Hi Lee, I'm looking forward to sharing this special time with you. I",9.4339771271,7.15625,1.3182850134000001,60,1,59,59
dd_test_180_0,"I'm very sorry , sir . My car has broken down .  Sorry to hear that . Can we do anything about it ?  I'm afraid not .  Then I have to call another taxi , or I'll be late .",anger,fear,13,completion_tokens,5.0,-5.0,"Here's a revised version of the conversation: ""I I'm really sorry, sir. Unfortunately, my car has unfortunately broken down. I'm sorry to hear that, but I'm a bit worried about being late.",7.071064949,7.125,0.9924301683000001,60,1,59,59
